id,vendor_id,model,jpg_url,h264_url,mjpg_url,resolution,shape,onvif,psia,ptz,infrared,varifocal,sd_card,upnp,created_at,updated_at,model_slug,audio_io,default_username,default_password,more_info,discontinued,wifi,poe,audio_url,official_url
1071,acti,b59,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,3072x2048,Dome,t,f,f,t,f,t,t,49:18.7,28:18.8,b59,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B59
1072,acti,b61,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2592x1944,Dome,t,f,f,t,f,t,t,49:18.8,28:18.9,b61,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B61
1075,acti,b64,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1280x960,Dome,t,f,f,t,f,t,t,49:19.2,28:19.1,b64,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B64
1076,acti,b65,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1920x1080,Dome,t,f,f,t,f,t,t,49:19.4,28:19.2,b65,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B65
1077,acti,b67,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2048x1536,Dome,t,f,f,t,f,t,t,49:19.5,28:19.3,b67,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B67
1078,acti,b68,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2592x1944,Dome,t,f,f,t,f,t,t,49:19.6,28:19.4,b68,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B68
1079,acti,b69,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2048x1536,Dome,t,f,f,t,f,t,t,49:19.8,28:19.4,b69,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B69
1103,acti,b921,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2592x1944,Dome,t,f,t,f,f,t,t,49:22.9,28:19.9,b921,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B921
1101,acti,b92,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1920x1080,Dome,t,f,t,f,f,t,t,49:22.6,28:20.0,b92,f,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B92
1100,acti,b919,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2048x1536,Dome,t,f,t,f,f,t,t,49:22.4,28:20.0,b919,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B919
1099,acti,b918,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2048x1536,Dome,t,f,t,f,f,t,t,49:22.2,28:20.0,b918,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B918
1098,acti,b917,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1920x1080,Dome,t,f,t,t,f,t,t,49:22.1,28:20.0,b917,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B917
1097,acti,b916,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1920x1080,Dome,t,f,t,t,f,t,t,49:22.0,28:20.1,b916,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B916
1092,acti,b91,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1280x960,Dome,t,f,t,f,f,t,t,49:21.3,28:20.1,b91,f,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B91
1091,acti,b89,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2048x1536,Dome,t,f,f,t,f,t,t,49:21.2,28:20.1,b89,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B89
1090,acti,b88,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2592x1944,Dome,t,f,f,t,f,t,t,49:21.1,28:20.2,b88,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B88
1083,acti,b812,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,4000x3000,Dome,t,f,f,t,f,t,t,49:20.2,28:20.2,b812,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B812
1082,acti,b811,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,3072x2048,Dome,t,f,f,t,f,t,t,49:20.1,28:20.3,b811,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B811
1080,acti,b74,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,3072x2048,Dome,t,f,f,t,f,t,t,49:19.9,28:19.5,b74,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B74
1081,acti,b81,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2592x1944,Dome,t,f,f,t,f,t,t,49:20.0,28:19.5,b81,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B81
1087,acti,b84,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1280x960,Dome,t,f,f,t,f,t,t,49:20.7,28:19.6,b84,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B84
1074,acti,b614,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,,Dome,t,f,f,t,f,t,t,49:19.1,45:56.9,b614,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B614
1086,acti,b815,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,,Dome,t,f,f,t,f,t,t,49:20.6,45:57.1,b815,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B815
1085,acti,b814,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,,Dome,t,f,f,t,f,t,t,49:20.5,45:57.1,b814,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B814
1084,acti,b813,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,,Dome,t,f,f,t,f,t,t,49:20.4,45:57.2,b813,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B813
1088,acti,b85,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1920x1080,Dome,t,f,f,t,f,t,t,49:20.8,28:19.6,b85,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B85
1089,acti,b87,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2048x1536,Dome,t,f,f,t,f,t,t,49:21.0,28:19.7,b87,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B87
1094,acti,b913,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,3072x2048,Dome,t,f,t,f,f,t,t,49:21.6,28:19.7,b913,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B913
1095,acti,b914,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,4000x3000,Dome,t,f,t,f,f,t,t,49:21.7,28:19.8,b914,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B914
1096,acti,b915,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,4000x3000,Dome,t,f,t,t,f,t,t,49:21.9,28:19.8,b915,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B915
1106,acti,b926,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,3072x2048,Dome,t,f,t,t,f,t,t,49:23.3,28:19.8,b926,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B926
1109,acti,b93,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2592x1944,Dome,t,f,t,f,f,t,t,49:23.6,28:21.0,b93,f,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B93
1107,acti,b928,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1920x1080,Dome,t,f,t,t,f,t,t,49:23.4,28:20.3,b928,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B928
1108,acti,b929,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1920x1080,Dome,t,f,t,t,f,t,t,49:23.5,28:20.3,b929,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B929
1110,acti,b930,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2048x1536,Dome,t,f,t,t,f,t,t,49:23.7,28:20.4,b930,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B930
1111,acti,b931,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2048x1536,Dome,t,f,t,t,f,t,t,49:23.9,28:20.4,b931,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B931
1112,acti,b932,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2592x1944,Dome,t,f,t,t,f,t,t,49:24.0,28:20.5,b932,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B932
1113,acti,b933,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2592x1944,Dome,t,f,t,t,f,t,t,49:24.1,28:20.5,b933,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B933
1116,acti,b94,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1280x960,Dome,t,f,t,f,f,t,t,49:24.4,28:20.5,b94,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B94
1117,acti,b95,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1920x1080,Dome,t,f,t,f,f,t,t,49:24.6,28:20.6,b95,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B95
1118,acti,b96,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2592x1944,Dome,t,f,t,f,f,t,t,49:24.7,28:20.6,b96,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B96
1119,acti,b97,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2048x1536,Dome,t,f,t,f,f,t,t,49:24.8,28:20.6,b97,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B97
1121,acti,d11,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1280x720,Box,t,f,f,f,f,f,t,49:25.0,28:20.7,d11,f,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D11
1122,acti,d12,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2048x1536,Box,t,f,f,f,f,f,t,49:25.1,28:20.7,d12,f,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D12
1123,acti,d21fa,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1280x720,Box,t,f,f,f,f,t,t,49:25.3,28:20.7,d21fa,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D21FA
1125,acti,d22f,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2592x1944,Box,t,f,f,f,f,f,t,49:25.5,28:20.7,d22f,f,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D22F
1126,acti,d22fa,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2592x1944,Box,t,f,f,f,f,t,t,49:25.6,28:20.8,d22fa,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D22FA
1128,acti,d31,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1280x720,Bullet,t,f,f,t,f,f,t,49:25.8,28:20.8,d31,f,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D31
1104,acti,b924,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,,Dome,t,f,t,f,f,t,t,49:23.0,45:57.3,b924,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B924
1114,acti,b936,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,,Dome,t,f,t,t,f,t,t,49:24.2,45:57.4,b936,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B936
1115,acti,b937,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,,Dome,t,f,t,t,f,t,t,49:24.3,45:57.4,b937,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B937
1120,acti,b99,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,,Dome,t,f,t,f,f,t,t,49:24.9,45:57.5,b99,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=B99
1129,acti,d32,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2048x1536,Bullet,t,f,f,t,f,f,t,49:25.9,28:20.8,d32,f,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D32
1130,acti,d41,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1280x720,Bullet,t,f,f,t,t,f,t,49:26.1,28:20.8,d41,f,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D41
1131,acti,d42,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2048x1536,Bullet,t,f,f,t,t,f,t,49:26.2,28:20.9,d42,f,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D42
1132,acti,d51,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1280x720,Dome,t,f,f,f,f,f,t,49:26.3,28:20.9,d51,f,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D51
1133,acti,d52,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2048x1536,Dome,t,f,f,f,f,f,t,49:26.4,28:20.9,d52,f,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D52
1124,acti,d21va,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1280x720,Box,t,f,f,f,t,t,t,49:25.4,28:21.0,d21va,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D21VA
1135,acti,d55,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2048x1536,Dome,t,f,f,t,f,f,t,49:26.7,28:21.0,d55,f,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D55
1136,acti,d61,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1280x960,Dome,t,f,f,f,t,t,t,49:26.8,28:21.1,d61,f,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D61
1137,acti,d61a,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1280x960,Dome,t,f,f,f,t,t,t,49:27.0,28:21.1,d61a,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D61A
1138,acti,d62,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1920x1080,Dome,t,f,f,f,t,t,t,49:27.1,28:21.2,d62,f,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D62
1139,acti,d64,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1280x720,Dome,t,f,f,t,t,t,t,49:27.2,28:21.2,d64,f,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D64
1140,acti,d65,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2048x1536,Dome,t,f,f,t,t,t,t,49:27.4,28:21.2,d65,f,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D65
1141,acti,d65a,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2048x1536,Dome,t,f,f,t,t,t,t,49:27.5,28:21.3,d65a,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D65A
1142,acti,d71,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1280x720,Dome,t,f,f,t,t,t,t,49:27.6,28:21.3,d71,f,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D71
1143,acti,d71a,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1280x720,Dome,t,f,f,t,t,t,t,49:27.7,28:21.3,d71a,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D71A
1144,acti,d72,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2048x1536,Dome,t,f,f,t,t,t,t,49:27.8,28:21.4,d72,f,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D72
1145,acti,d72a,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2048x1536,Dome,t,f,f,t,t,t,t,49:27.9,28:21.4,d72a,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D72A
1146,acti,d81,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1280x720,Dome,t,f,f,t,t,t,t,49:28.1,28:21.4,d81,f,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D81
1147,acti,d81a,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1280x720,Dome,t,f,f,t,t,t,t,49:28.2,28:21.4,d81a,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D81A
1148,acti,d82,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2048x1536,Dome,t,f,f,t,t,t,t,49:28.3,28:21.5,d82,f,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D82
1149,acti,d82a,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2048x1536,Dome,t,f,f,t,t,t,t,49:28.4,28:21.5,d82a,t,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D82A
1150,acti,d91,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,1280x720,Dome,t,f,f,f,f,t,t,49:28.6,28:21.5,d91,f,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D91
1151,acti,d92,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&SNAPSHOT,,cgi-bin/encoder?USER=[USERNAME]&PWD=[PASSWORD]&GET_STREAM,2048x1536,Dome,t,f,f,f,f,t,t,49:28.7,28:21.5,d92,f,admin,123456,,f,f,t,,http://www.acti.com/corpweb/Product/ProductInfo.aspx?q=D92
